index,series_name,network,season,title,imdb,engagement,date_aired,run_time,format,monster_name,monster_gender,monster_type,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,trap_work_first,setting_terrain,setting_country_state,suspects_amount,non_suspect,arrested,culprit_name,culprit_gender,culprit_amount,motive,if_it_wasnt_for,and_that,door_gag,number_of_snacks,split_up,another_mystery,set_a_trap,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,batman,scooby_dum,scrappy_doo,hex_girls,blue_falcon,fred_va,daphnie_va,velma_va,shaggy_va,scooby_va
352,What's New Scooby-Doo?,The WB,1,She Sees Sea Monsters by the Sea Shore,7.1,122,2002-11-30,21,TV Series,Motoshondu,female,animal,Serpent,seamonster,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Island,United States,4,FALSE,TRUE,Crunch Granville,Male,1,Preservation,you meddling mainlanders,NA,FALSE,0,0,1,0,4,2,1,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
353,What's New Scooby-Doo?,The WB,1,A Scooby-Doo! Christmas,7.5,137,2002-12-13,21,TV Series,Headless Snowman,male,possessed object,Headless,snowman,FALSE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Snow,United States,4,FALSE,FALSE,Proff. William Fagen Higginson,Male,1,Treasure,NA,NA,FALSE,0,1,0,0,2,1,0,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
354,What's New Scooby-Doo?,The WB,1,Toy Scary Boo,7.7,122,2003-02-01,21,TV Series,"Spaceman Swintons,Annabel Action Figure,Other Toys","male,female",mechanical,"Humanoid,Humanoid,Toy",toy,FALSE,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,4,FALSE,TRUE,Walter Claphammer,Male,1,Treasure,NA,NA,FALSE,1,2,0,0,1,0,0,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
355,What's New Scooby-Doo?,The WB,1,Lights! Camera! Mayhem!,7.5,115,2003-02-15,21,TV Series,Faceless Phantom,male,ghost,Phantom,human,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,California,5,FALSE,FALSE,Vincent Wong,Male,1,Competition,you wonderful meddling kids,Scooby-Doo,FALSE,1,1,0,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
356,What's New Scooby-Doo?,The WB,1,Pompii and Circumstance,7.1,110,2003-02-22,21,TV Series,Undead,male,ancient,Gladiator,human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Rural,Italy,4,FALSE,TRUE,"Captain Guzman,Ugo DiRinaldi","Male,Male",2,Competition,NA,NA,FALSE,2,0,0,0,1,0,0,0,4,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
357,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! and the Legend of the Vampire,6.6,4180,2003-03-04,72,Movie,"Yowie Yahoo,Dark Skull,Stormy Weathers,Lightning Strikes",male,undead,"Vampire,Vampire,Vampire,Vampire",human,FALSE,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Desert,Australia,10,FALSE,TRUE,"Russell,Harry,Barry","Male,Male,Male",3,Competition,you meddling kids,NA,FALSE,4,1,1,0,1,2,1,0,8,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Frank Welker
358,What's New Scooby-Doo?,The WB,1,The Unnatural,7.3,110,2003-03-22,21,TV Series,Baseball Specter,male,ghost,Specter,human,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,United States,5,FALSE,TRUE,Bob Taylor,Male,1,Competition,NA,NA,FALSE,0,0,0,0,1,0,0,1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
359,What's New Scooby-Doo?,The WB,2,Big Appetite in Little Tokyo,7.2,112,2003-09-13,21,TV Series,"Ancient One,30 Foot Shaggy",male,"magician,animal","Mystic,Giant",human,FALSE,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,Japan,3,FALSE,TRUE,Proff. Pomfrit,Male,1,Competition,NA,NA,FALSE,0,0,1,0,1,2,0,0,3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
360,What's New Scooby-Doo?,The WB,2,Mummy Scares Best,7.6,102,2003-09-20,21,TV Series,"Mummy of Pharaoh Scamses,Zombies,Zombies,Zombies,Zombies,Zombie Fred,Zombie Daphnie,Zombie Velma","male,female",undead,"Mummy,Zombie,Zombie,Zombie,Zombie,Zombie,Zombie,Zombie",human,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,Desert,Egypt,3,FALSE,TRUE,"Qasl Al-Famir,Madamoiselle Chantal","Male,Female",2,Competition,NA,NA,FALSE,0,1,0,0,0,1,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
361,What's New Scooby-Doo?,The WB,2,The Fast and the Wormious,7.4,104,2003-09-27,21,TV Series,Gusano Grande,male,animal,Giant,worm,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Desert,Mexico,5,FALSE,TRUE,Gibby Norton,Male,1,Competition,NA,NA,TRUE,0,0,0,0,1,2,0,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
362,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! and the Monster of Mexico,6.5,3462,2003-09-30,72,Movie,"Chupacabra,Paco,Quetzalcoatl,Jaguar Statues,Aztec Giant Statue,Ghost of Señor Otero,Skeleton Man",male,"animal,mythical,possessed object,ghost,undead","Humanoid,Bird,Dragon,Statue,Statue,Phantom,Skeleton","chupacabra,parrot,dragon,jaguar,human",FALSE,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Rural,Mexico,9,FALSE,TRUE,"Mr. Smiley,Charlene","Male,Female",2,Competition,those meddling kids,NA,FALSE,2,0,0,0,0,4,0,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Frank Welker
363,What's New Scooby-Doo?,The WB,2,High-Tech House of Horrors,7.5,101,2003-10-04,21,TV Series,"Jeevens,Shari","male,female",mechanical,"Robot,Computer","robot,computer",TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Rural,United States,6,NA,NA,NA,NA,0,Competition,NA,NA,FALSE,NA,0,0,0,1,0,0,1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
364,What's New Scooby-Doo?,The WB,2,The Vampire Strikes Back,7.4,105,2003-10-18,21,TV Series,Baron Fortescu,male,undead,Vampire,human,FALSE,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,Romania,3,TRUE,TRUE,"Baron Fortescu,Steve Fortescu","Male,Male",2,Competition,NA,NA,FALSE,0,1,0,0,0,0,1,1,0,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
365,What's New Scooby-Doo?,The WB,2,A Scooby-Doo Halloween,7.6,129,2003-10-25,21,TV Series,"Scarecrows,Ghost of Hank Banning",male,"possessed object,ghost","Scarecrow,Phantom",human,FALSE,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Rural,United States,4,TRUE,TRUE,Marcy,Female,1,Competition,NA,NA,FALSE,0,0,0,0,1,2,0,0,1,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
366,What's New Scooby-Doo?,The WB,2,Homeward Hound,7.2,97,2003-10-25,21,TV Series,Cat Creature,male,animal,Humanoid,cat,FALSE,1,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,United States,5,FALSE,TRUE,"Meadow,Scar,Skull","Female,Male,Male",3,Competition,you meddling kids,NA,FALSE,0,1,0,0,0,1,0,0,1,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
367,What's New Scooby-Doo?,The WB,2,The San Franpsycho,7.3,103,2004-03-20,21,TV Series,San Franpsycho,male,ancient,Convict,human,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,California,5,FALSE,TRUE,Rutie Banez,Female,1,Competition,NA,NA,TRUE,1,1,0,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
368,What's New Scooby-Doo?,The WB,2,Simple Plan and the Invisible Madman,7.5,113,2004-03-22,21,TV Series,Invisible Man,male,disguised,Invisible,human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Snow,Canada,9,FALSE,TRUE,"Zeke Zillon,Jack Hunter,Gibby Norton,Eve De La Faye","Male,Male,Male,Female",4,Competition,NA,NA,FALSE,5,1,0,0,1,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
369,What's New Scooby-Doo?,The WB,2,Recipe for Disaster,7.5,109,2004-03-23,21,TV Series,"Scooby Snack Monster,Scooby Snack Monster",male,possessed object,"Humanoid,Humanoid",scooby snack,FALSE,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,Ohio,4,FALSE,TRUE,"Penelope Bailey,Trudey Lowe","Female,Female",2,Competition,pestering kids,NA,FALSE,NA,1,1,0,0,0,0,0,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
370,What's New Scooby-Doo?,The WB,2,Large Dragon at Large,7.5,94,2004-03-24,21,TV Series,Glasburgh Dragon,male,mythical,Dragon,dragon,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Rural,Scotland,5,FALSE,TRUE,Jamison Steven Ripley,Male,1,Treasure,you meddling medieval kids,NA,FALSE,0,0,0,0,0,0,1,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
371,What's New Scooby-Doo?,The WB,2,Uncle Scooby and Antarctica,7.4,99,2004-03-25,21,TV Series,Fish Creature,male,animal,Humanoid,fish,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Snow,Antarctica,5,FALSE,FALSE,Monroe Hopper,Male,1,Preservation,NA,NA,FALSE,0,2,0,0,0,1,0,0,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
372,What's New Scooby-Doo?,The WB,2,"New Mexico, Old Monster",7.2,96,2004-03-26,21,TV Series,"Wakumi,Shaman",male,"animal,ancient","Giant,Shaman","bird,human",FALSE,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Desert,New Mexico,5,TRUE,TRUE,Henry Thornwald,Male,1,Preservation,NA,NA,FALSE,0,0,0,0,1,1,0,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
373,Warner Bros. Picture,Warner Bros. Picture,Movie,Scooby-Doo 2: Monsters Unleashed,5.1,50847,2004-03-26,93,Movie (Theatrical),"Masked Figure,Pterodactyl Ghost,Black Knight Ghost,Cotton Candy Glob,Tar Monster,Minder 49er,Captain Cutler's Ghost,Zombie,10000 Volt Ghost,Skeleton Men,Skeleton Men",male,"disguised,animal,possessed object,ancient,undead,ghost","Scientist,Dinosaur,Suit,Candy,Tar,Miner,Suit,Zombie,Electric,Skeleton,Skeleton","human,pterodactyl,cotton candy,tar",TRUE,11,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,5,FALSE,TRUE,"Dr. Jonathan Jacobo,Ned","Male,Male",2,Competition,those meddling punks,dumb dog,FALSE,0,0,0,0,0,3,1,0,4,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,Freddie Prinze Jr.,Sarah Michelle Gellar,Linda Cardellini,Matthew Lillard,Neil Fanning
374,What's New Scooby-Doo?,The WB,2,It's All Greek to Scooby,7.4,91,2004-03-27,21,TV Series,Centaur,male,mythical,Beast,centaur,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Rural,Greece,4,FALSE,TRUE,Susie Smythe,Female,1,Treasure,you meddling kids,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
375,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! and the Loch Ness Monster,6.7,4108,2004-06-24,74,Movie,"Loch Ness Monster,Loch Ness Monster",female,mythical,"Loch Ness Monster,Loch Ness Monster",dinosaur,FALSE,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Rural,Scotland,8,FALSE,FALSE,"Prof. Fiona Pembrooke,Colin Haggard,Angus Haggard","Female,Male,Male",3,Competition,you meddling kids,NA,FALSE,1,1,2,0,4,6,0,0,13,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
376,What's New Scooby-Doo?,The WB,3,Fright House of a Lighthouse,8,128,2005-01-29,21,TV Series,"Creepy Keeper,Skeleton Crew",male,undead,"Lighthouse Keeper,Skeleton",human,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,Wisconsin,3,FALSE,TRUE,"Crusty McPeet,Verona Dempsey","Male,Female",2,Competition,NA,NA,FALSE,0,0,0,0,1,0,0,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
377,What's New Scooby-Doo?,The WB,3,"Go West, Young Scoob",7.2,102,2005-02-05,21,TV Series,"Sheriff,Cold Steel,Other Robot Cowboys",male,mechanical,"Cowboy,Cowboy,Cowboy",human,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Desert,Arizona,3,FALSE,TRUE,Gibby Norton,Male,1,Competition,NA,NA,FALSE,0,0,1,0,3,0,0,0,3,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
378,Warner Home Video,Warner Home Video,Movie,"Aloha, Scooby-Doo!",6.4,3696,2005-02-08,73,Movie,"Wiki-Tiki,Tiny Tikis",male,ancient,"Hawaiian,Hawaiian",human,FALSE,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Island,Hawaii,7,FALSE,TRUE,"Snookie Waeawa,Manu Tuiama","Female,Male",2,Competition,you meddling mainlanders,NA,TRUE,1,0,1,0,3,0,1,0,1,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
379,What's New Scooby-Doo?,The WB,3,A Scooby-Doo Valentine,7.5,97,2005-02-11,21,TV Series,"Clone Fred,Clone Daphnie,Clone Velma,Clone Shaggy,Clone Scooby","male,female",mechanical,"Clone,Clone,Clone,Clone,Clone",human,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Urban,United States,5,FALSE,TRUE,J.C. Chasez,Male,1,Competition,you meddling kids,NA,FALSE,0,1,0,0,0,0,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
380,What's New Scooby-Doo?,The WB,3,Wrestle Maniacs,7.4,90,2005-02-12,21,TV Series,Titanic Twist,male,undead,Deformed,human,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Desert,United States,9,FALSE,FALSE,"Curt Crunch,Connie Crunch","Male,Female",2,Competition,NA,NA,FALSE,0,2,1,0,1,0,0,1,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
381,What's New Scooby-Doo?,The WB,3,Ready to Scare,7.5,89,2005-02-19,21,TV Series,Gargoyle,male,possessed object,Statue,gargoyle,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,France,4,TRUE,FALSE,"Danica LeBlake,Guy L'Avorton","Female,Male",2,Competition,NA,NA,TRUE,0,1,0,1,2,2,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
382,What's New Scooby-Doo?,The WB,3,Farmed & Dangerous,7.3,101,2005-02-25,21,TV Series,Demon Farmer,male,undead,Farmer,human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Rural,United States,4,FALSE,TRUE,Neville Poppenbacher,Male,1,Competition,NA,NA,FALSE,0,1,0,0,2,0,0,0,0,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
383,What's New Scooby-Doo?,The WB,3,Diamonds Are a Ghoul's Best Friend,7,96,2005-03-03,21,TV Series,Frozen Fiend,male,undead,Ice,human,FALSE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,Russia,6,FALSE,TRUE,Galina Korzhakov,Female,1,Theft,you meddling foreign kids,NA,FALSE,NA,0,0,2,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
384,What's New Scooby-Doo?,The WB,3,A Terrifying Round with a Menacing Metallic Clown,7.6,105,2005-03-12,21,TV Series,Menacing Metallic Clown,male,mechanical,Clown,human,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Rural,United States,4,FALSE,FALSE,Mayor Smith Snipper,Male,1,Competition,NA,NA,FALSE,1,1,0,1,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
385,What's New Scooby-Doo?,The WB,3,Camp Comeoniwannascareya,7.5,100,2005-03-19,21,TV Series,Toxic Terror,male,possessed object,Humanoid,toxic,FALSE,1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Forest,United States,6,FALSE,FALSE,Grey,Female,1,Preservation,those meddling kids in your cabin,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Frank Welker
386,What's New Scooby-Doo?,The WB,3,Block-Long Hong Kong Terror,7.4,88,2005-03-26,21,TV Series,Dragon,male,mythical,Dragon,dragon,FALSE,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,Hong Kong,5,FALSE,TRUE,Wu,Male,1,Competition,NA,NA,FALSE,1,1,0,0,1,1,0,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
387,What's New Scooby-Doo?,The WB,3,"Gentlemen, Start Your Monsters!",7.3,87,2005-04-02,21,TV Series,Skeleton Driver,male,undead,Skeleton,human,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,5,FALSE,TRUE,"Jimmy,Cindy","Male,Female",2,Competition,you meddling grown-ups,NA,FALSE,0,0,0,0,1,2,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
